,age,recidivated,number_of_prior_crimes,months_in_jail,felony,misdemeanor,woman,man,black,y
1283,31,1,2,13,1,0,0,1,0,1
1191,21,0,0,1,1,0,0,1,0,1
994,34,0,0,0,0,1,0,1,0,1
1293,24,0,0,0,0,1,0,1,0,1
5572,50,0,0,1,0,1,0,1,0,1
5009,27,1,0,9,1,0,0,1,1,1
63,29,1,5,1,1,0,0,1,1,1
4224,36,1,7,1,1,0,0,1,1,1
5247,29,1,1,0,1,0,0,1,0,1
1537,44,0,0,0,0,1,0,1,0,1
3539,26,0,2,0,0,1,1,0,0,1
1219,60,0,2,1,1,0,1,0,0,1
2497,60,0,4,6,1,0,0,1,0,1
585,33,1,3,1,0,1,0,1,1,1
2967,29,1,0,1,0,1,0,1,1,1
4799,24,0,5,-1,1,0,0,1,1,1
2495,37,0,3,1,0,1,0,1,1,1
803,25,1,2,0,0,1,0,1,1,1
5937,22,0,1,17,0,1,1,0,0,0
1018,32,1,4,414,1,0,0,1,1,1
2429,23,0,0,1,1,0,0,1,0,1
785,21,1,2,0,1,0,0,1,1,0
4141,43,0,12,52,1,0,0,1,0,1
19,27,1,0,0,0,1,0,1,0,1
1096,46,0,0,0,0,1,0,1,0,1
1654,21,0,0,0,1,0,0,1,0,1
5098,26,0,2,0,1,0,0,1,0,1
2478,71,0,1,3,0,1,0,1,0,1
6068,23,0,2,2,1,0,0,1,0,1
4998,27,1,5,1,1,0,1,0,0,1
1338,70,0,1,1,1,0,1,0,1,1
6139,49,0,3,0,1,0,1,0,0,1
3285,31,0,0,0,0,1,0,1,0,1
1651,25,0,1,1,1,0,0,1,0,1
1888,21,0,1,12,1,0,0,1,0,0
2462,34,0,0,1,0,1,0,1,0,1
5110,49,1,3,0,1,0,0,1,1,0
2623,44,0,2,-1,0,1,0,1,0,1
5848,27,1,2,1,0,1,0,1,0,1
3257,23,0,0,2,1,0,0,1,1,1
3492,50,0,0,0,1,0,0,1,1,1
2671,22,0,3,1,0,1,1,0,1,0
6079,56,1,31,0,1,0,0,1,1,1
2474,32,0,1,10,0,1,1,0,0,1
2608,65,0,1,-1,1,0,1,0,0,1
516,37,0,2,1,0,1,0,1,0,1
1149,22,1,1,4,0,1,0,1,1,1
273,28,1,2,1,0,1,0,1,0,1
3817,32,0,0,1,1,0,0,1,0,1
1249,30,1,15,1,1,0,0,1,1,0
1674,57,0,2,2,1,0,0,1,0,1
5850,31,0,0,81,1,0,0,1,0,1
1084,26,1,1,0,0,1,0,1,0,1
40,25,1,9,6,0,1,0,1,0,0
1896,32,1,0,22,1,0,0,1,0,1
5302,33,1,5,1,0,1,0,1,1,0
5180,29,1,3,1,1,0,0,1,0,1
52,27,1,15,1,1,0,0,1,1,0
5055,45,0,0,1,1,0,0,1,0,1
2777,32,1,10,6,1,0,0,1,0,1
2243,27,0,1,44,1,0,1,0,1,1
2172,45,1,0,0,1,0,0,1,1,1
3023,27,0,0,1,1,0,0,1,1,1
297,22,0,0,0,1,0,0,1,0,1
970,35,0,0,1,0,1,0,1,0,1
3248,43,1,8,348,1,0,0,1,1,1
665,57,0,11,140,1,0,0,1,1,1
4873,32,0,0,0,0,1,0,1,1,1
2557,62,0,3,0,0,1,0,1,0,1
619,48,0,2,1,1,0,0,1,1,1
6124,28,0,1,0,1,0,0,1,0,1
1311,41,0,5,1,1,0,0,1,0,1
5151,30,1,11,6,1,0,1,0,1,1
5133,27,1,0,2,1,0,1,0,0,1
1094,38,0,2,8,1,0,0,1,0,1
1005,31,1,2,0,1,0,0,1,0,1
1511,37,1,3,83,1,0,0,1,0,1
4099,30,1,2,0,0,1,0,1,0,1
5720,34,0,0,2,1,0,0,1,0,1
4940,24,0,2,0,0,1,0,1,0,1
4012,33,0,1,0,1,0,1,0,1,1
4769,22,1,0,0,0,1,0,1,0,1
1351,54,1,8,-1,1,0,0,1,1,1
3901,28,0,0,0,1,0,0,1,0,1
4306,43,0,0,0,0,1,0,1,1,1
5082,21,1,0,1,0,1,1,0,0,1
2103,42,1,7,1,1,0,0,1,1,1
3574,29,1,6,67,1,0,1,0,0,1
2656,45,0,3,1,1,0,0,1,0,1
4260,31,1,6,0,0,1,0,1,1,0
4679,26,0,4,0,1,0,0,1,1,0
6073,27,1,0,5,0,1,0,1,1,1
4171,29,1,20,56,1,0,1,0,0,0
5215,34,0,4,0,0,1,1,0,0,1
2014,61,0,10,22,1,0,0,1,0,1
607,34,1,0,-1,0,1,0,1,0,1
1705,38,1,0,2,0,1,0,1,0,1
4754,22,1,1,17,1,0,0,1,0,1
4416,41,1,3,2,0,1,0,1,1,1
5814,38,0,0,1,0,1,1,0,0,1
6137,22,0,0,0,0,1,0,1,0,1
1853,30,1,4,15,0,1,0,1,1,0
6171,23,1,2,1,1,0,1,0,0,1
4758,28,1,6,5,0,1,0,1,1,1
4693,28,1,1,0,0,1,1,0,1,1
352,42,0,1,2,1,0,0,1,0,1
876,42,1,13,0,0,1,0,1,1,0
5205,29,0,0,2,1,0,1,0,1,1
3662,38,0,2,0,1,0,0,1,0,1
4186,26,1,5,27,1,0,0,1,1,1
726,26,1,4,1,0,1,0,1,1,0
6167,23,0,0,1,1,0,0,1,1,1
1498,22,0,2,3,1,0,0,1,0,1
1812,45,1,15,1,1,0,1,0,0,0
1814,49,0,1,1,1,0,1,0,0,1
3427,44,0,0,2,0,1,0,1,1,1
4460,41,1,8,65,1,0,1,0,1,0
357,48,1,1,0,0,1,0,1,0,1
2224,42,0,0,2,0,1,0,1,0,1
3363,35,0,0,0,0,1,1,0,1,1
716,29,0,2,0,0,1,0,1,1,1
724,21,1,1,2,1,0,0,1,1,0
2405,49,1,6,0,0,1,0,1,1,1
285,51,0,1,1,0,1,0,1,0,1
5506,25,1,5,0,1,0,1,0,1,0
6151,32,0,0,0,1,0,0,1,0,1
5740,33,0,0,0,1,0,1,0,0,1
2226,43,1,4,0,0,1,0,1,1,1
2083,41,0,0,0,1,0,1,0,0,1
414,26,0,1,1,1,0,0,1,1,1
1586,24,0,3,0,0,1,0,1,0,1
857,31,0,0,0,1,0,0,1,1,0
6029,24,1,0,20,0,1,0,1,1,1
5322,41,0,1,29,0,1,1,0,0,1
372,24,1,1,1,0,1,0,1,1,1
2544,34,0,2,0,0,1,0,1,0,1
3198,21,0,1,0,1,0,0,1,1,1
329,33,0,3,0,0,1,0,1,0,1
6155,43,0,0,1,0,1,0,1,1,1
4920,47,1,13,66,0,1,0,1,0,1
4599,24,0,1,141,1,0,0,1,1,1
4080,31,0,2,16,1,0,0,1,0,1
662,24,1,1,1,0,1,0,1,0,1
2218,31,0,6,10,0,1,0,1,0,1
4946,38,0,1,4,1,0,0,1,0,1
3999,45,0,8,1,1,0,0,1,0,1
518,38,0,0,0,1,0,0,1,0,1
5690,44,1,0,21,1,0,0,1,0,1
1284,53,0,0,0,0,1,0,1,0,1
1450,23,1,3,13,0,1,0,1,1,1
2239,26,1,12,10,0,1,0,1,1,0
69,32,0,0,1,1,0,0,1,1,1
1371,44,0,6,1,1,0,0,1,1,1
2435,22,1,1,1,1,0,0,1,0,1
4084,34,0,19,1,0,1,0,1,1,0
732,21,0,0,0,0,1,1,0,0,1
879,46,0,5,12,0,1,0,1,0,1
1374,26,1,13,-1,1,0,0,1,1,0
2762,56,1,10,13,0,1,0,1,0,1
4934,21,0,1,11,1,0,0,1,0,1
1343,25,0,6,1,1,0,0,1,0,1
5482,42,0,0,-1,0,1,0,1,0,1
2030,29,0,0,0,0,1,0,1,1,1
1001,32,1,6,3,1,0,1,0,1,1
3811,20,0,0,0,1,0,0,1,1,1
3344,22,0,1,1,1,0,0,1,1,1
592,37,0,6,1,1,0,0,1,1,1
5544,29,1,7,1,1,0,0,1,1,1
4259,44,0,0,5,1,0,0,1,0,1
4325,29,0,0,0,0,1,0,1,1,1
449,25,1,6,4,1,0,0,1,1,1
1558,25,0,1,0,0,1,0,1,1,1
3816,22,1,0,149,1,0,0,1,1,1
2410,35,0,7,1,1,0,0,1,0,1
5259,50,0,15,1,0,1,0,1,1,0
5317,22,1,0,2,1,0,0,1,1,1
4140,23,1,2,2,1,0,0,1,1,1
4945,33,0,0,45,1,0,0,1,1,1
6129,54,0,1,1,0,1,1,0,0,1
5555,52,1,7,117,1,0,0,1,1,0
1518,33,1,0,0,1,0,0,1,0,1
2723,33,0,0,141,1,0,0,1,1,0
4707,66,0,2,56,0,1,0,1,0,1
2839,25,1,6,1,0,1,0,1,0,1
299,49,0,3,3,1,0,0,1,1,1
1389,21,0,0,-1,1,0,0,1,0,1
4849,30,1,6,0,1,0,0,1,1,1
5825,47,0,0,0,0,1,1,0,0,1
2001,26,0,0,1,0,1,0,1,0,1
909,47,1,1,0,1,0,0,1,0,1
4322,45,0,2,2,0,1,0,1,0,1
3080,54,0,0,-1,0,1,0,1,0,1
4221,35,1,0,57,0,1,0,1,1,0
3101,24,1,14,180,1,0,0,1,1,0
2196,45,0,2,0,0,1,0,1,0,1
3066,24,1,7,68,1,0,0,1,1,0
4555,49,0,1,0,0,1,1,0,0,1
5837,32,1,6,9,0,1,0,1,0,1
4497,27,0,1,2,0,1,0,1,1,1
237,52,1,3,24,1,0,0,1,1,1
2925,31,0,0,9,0,1,0,1,0,1
5597,21,1,1,0,1,0,0,1,1,1
2523,22,1,0,1,1,0,0,1,1,0
159,66,0,3,2,1,0,0,1,1,1
3521,25,0,6,24,1,0,1,0,0,1
4412,30,0,0,0,0,1,0,1,0,1
2503,56,0,24,6,1,0,0,1,1,0
70,41,0,1,1,0,1,0,1,1,1
291,27,0,0,2,0,1,0,1,0,0
3263,23,1,2,1,0,1,0,1,1,1
24,27,1,8,17,1,0,0,1,1,1
2336,32,0,0,7,1,0,0,1,0,1
6019,28,1,2,1,1,0,0,1,1,1
1059,35,1,4,353,1,0,0,1,1,0
4127,25,0,0,1,1,0,0,1,0,1
3759,30,0,1,28,1,0,0,1,0,1
898,36,0,2,1,1,0,0,1,1,1
4634,51,0,0,-1,0,1,0,1,0,1
1780,37,0,4,92,1,0,0,1,1,1
28,32,1,4,1,1,0,0,1,1,0
3333,55,0,0,5,0,1,0,1,0,1
2374,47,0,2,1,0,1,0,1,0,1
4912,25,1,5,0,1,0,0,1,0,0
1794,26,0,0,0,1,0,0,1,0,1
4823,38,1,2,10,0,1,0,1,1,1
2274,26,0,0,1,1,0,0,1,0,1
3991,38,1,7,6,1,0,0,1,1,1
2448,25,0,1,1,1,0,0,1,0,1
545,30,0,0,2,1,0,0,1,1,1
4147,58,0,1,2,0,1,0,1,0,1
5518,29,0,2,0,0,1,0,1,1,1
3553,54,1,3,2,1,0,0,1,1,1
3979,55,1,10,4,0,1,0,1,1,1
5378,22,1,0,0,0,1,1,0,1,1
5574,46,0,0,1,1,0,0,1,0,1
4197,68,0,6,2,0,1,0,1,1,1
5992,22,1,1,21,1,0,0,1,1,1
4525,41,0,0,0,0,1,0,1,0,1
4429,36,1,0,0,1,0,0,1,0,1
2463,47,1,1,2,0,1,0,1,1,1
4563,27,0,2,1,1,0,0,1,1,1
830,32,1,8,0,1,0,0,1,0,0
4254,31,1,1,-1,1,0,0,1,1,0
2465,48,0,3,0,1,0,0,1,0,1
571,36,1,0,0,0,1,0,1,1,1
574,28,0,0,0,0,1,1,0,0,1
6144,36,1,4,2,0,1,1,0,0,1
2124,36,1,1,2,1,0,0,1,0,1
4466,37,0,0,0,0,1,1,0,0,1
2701,25,1,3,2,1,0,0,1,1,1
4840,26,1,1,4,1,0,0,1,1,0
4149,30,0,2,0,0,1,1,0,1,1
3798,22,0,1,1,0,1,0,1,1,1
4088,26,1,9,2,1,0,0,1,1,0
2249,27,1,7,2,0,1,0,1,0,0
6133,21,1,0,1,1,0,0,1,1,0
4628,62,0,0,1,0,1,0,1,0,1
2263,45,1,19,1,1,0,0,1,0,1
5060,31,0,5,0,0,1,0,1,1,0
3802,47,1,21,21,0,1,1,0,1,0
758,31,1,1,0,1,0,1,0,0,1
71,30,1,8,1,0,1,0,1,1,0
3609,39,1,13,1,1,0,0,1,1,0
144,23,0,0,0,1,0,0,1,0,1
2615,40,0,0,-1,0,1,0,1,0,1
3612,23,1,3,0,1,0,0,1,1,0
2324,25,1,1,0,0,1,1,0,0,1
1056,51,1,3,1,1,0,0,1,0,1
2059,26,1,5,6,1,0,0,1,1,1
99,41,1,10,176,1,0,0,1,1,0
5668,56,0,5,0,0,1,0,1,0,1
3649,22,1,3,1,1,0,0,1,1,1
2984,24,1,0,1,0,1,0,1,1,1
5527,77,1,1,2,0,1,0,1,1,1
5716,20,1,0,18,1,0,1,0,0,0
2386,21,1,0,30,1,0,0,1,1,1
3570,55,1,0,-1,0,1,0,1,0,1
2717,31,0,0,0,0,1,0,1,0,1
208,53,0,1,1,0,1,0,1,0,1
7,27,0,0,1,1,0,0,1,0,1
1058,22,0,0,35,1,0,0,1,1,1
4600,53,1,3,197,1,0,0,1,0,1
1097,42,0,0,0,1,0,0,1,1,1
5463,20,1,2,58,1,0,0,1,1,1
4352,23,0,0,5,1,0,0,1,0,1
4381,22,1,1,0,0,1,0,1,1,0
2922,24,1,1,57,1,0,0,1,1,1
5689,33,1,0,23,0,1,0,1,0,1
1745,30,1,5,2,1,0,0,1,0,1
1658,33,1,0,0,1,0,0,1,1,1
5829,45,1,38,121,1,0,0,1,1,0
4568,22,0,1,2,1,0,0,1,1,1
1667,57,1,8,99,1,0,0,1,1,1
1205,26,1,3,0,1,0,0,1,1,1
5923,32,0,5,1,0,1,0,1,1,1
5439,26,0,0,0,0,1,1,0,1,1
3,44,0,0,1,0,1,0,1,0,1
3595,24,1,2,1,1,0,1,0,0,1
914,38,0,0,1,1,0,0,1,0,1
110,30,0,1,3,0,1,0,1,0,1
3447,37,0,1,8,1,0,1,0,1,1
4805,30,1,0,1,1,0,0,1,1,1
4908,43,1,0,1,0,1,1,0,0,1
935,50,0,8,11,1,0,0,1,0,1
1818,21,1,1,59,1,0,0,1,1,0
3240,53,0,0,0,0,1,1,0,0,1
437,59,1,10,127,1,0,0,1,1,1
1019,28,1,7,1,1,0,0,1,1,1
2742,26,0,0,1,0,1,0,1,0,1
5657,25,1,3,5,1,0,0,1,1,1
2933,23,0,2,45,0,1,0,1,0,1
4777,33,1,14,1,1,0,0,1,1,0
1630,29,0,1,290,1,0,0,1,1,0
4134,22,1,2,1,0,1,0,1,1,1
2096,37,0,1,1,0,1,0,1,0,1
1145,28,0,1,1,0,1,0,1,1,1
2136,26,1,1,22,1,0,0,1,1,1
4410,36,0,0,0,0,1,0,1,0,1
554,31,1,23,55,1,0,0,1,1,0
2778,23,1,4,0,0,1,0,1,0,1
2008,34,0,1,0,1,0,0,1,1,1
3503,30,1,1,33,1,0,0,1,0,0
1533,26,1,9,2,1,0,0,1,1,0
3833,37,0,1,2,1,0,0,1,0,1
4818,25,1,8,0,0,1,0,1,1,0
5461,30,0,0,0,0,1,0,1,0,1
4527,21,1,2,28,1,0,0,1,1,1
5608,28,1,1,30,1,0,0,1,0,1
1512,34,0,2,0,1,0,0,1,1,1
5397,53,0,0,11,1,0,0,1,0,1
824,26,1,0,0,0,1,0,1,1,1
3487,45,0,0,0,0,1,1,0,0,1
2678,35,1,0,1,1,0,0,1,1,1
1346,28,1,0,2,0,1,0,1,0,1
2255,40,1,7,6,1,0,1,0,0,1
3303,24,0,1,0,1,0,0,1,0,1
2607,28,1,5,0,1,0,0,1,1,1
2288,27,0,1,1,1,0,0,1,0,1
6092,56,0,0,0,0,1,0,1,1,1
2062,41,1,8,1,1,0,0,1,1,1
1592,23,1,0,3,0,1,0,1,0,0
501,21,0,0,2,1,0,1,0,0,1
1709,35,0,2,1,0,1,0,1,1,1
1563,54,0,0,6,1,0,0,1,0,1
2351,30,0,7,1,1,0,0,1,1,1
5702,27,0,0,0,0,1,0,1,0,1
2534,37,0,0,1,0,1,0,1,0,1
1975,32,0,2,0,1,0,0,1,0,1
849,69,0,0,0,0,1,0,1,0,1
2454,73,0,0,1,0,1,0,1,0,1
4870,31,0,2,117,0,1,1,0,0,1
2171,41,0,0,0,0,1,0,1,0,1
3942,22,0,2,13,1,0,0,1,1,1
2127,27,0,0,1,0,1,0,1,1,1
2066,49,0,0,73,1,0,0,1,0,1
1683,29,1,8,13,1,0,0,1,1,0
1468,27,0,3,12,1,0,0,1,1,1
5530,54,0,3,0,1,0,0,1,0,1
1643,26,1,8,0,1,0,0,1,1,0
965,20,1,0,11,0,1,0,1,0,1
4966,24,1,2,0,1,0,0,1,1,1
2041,55,0,1,0,1,0,0,1,1,1
490,49,1,2,0,0,1,1,0,0,1
3622,40,1,4,5,1,0,1,0,0,1
4446,30,0,4,5,0,1,0,1,1,0
3222,28,0,1,1,0,1,0,1,1,1
3161,32,1,7,37,1,0,0,1,1,0
5423,56,0,3,0,0,1,0,1,0,1
2928,55,0,3,1,0,1,0,1,0,1
3790,36,0,0,0,0,1,1,0,0,1
4481,23,1,11,3,1,0,0,1,0,0
3270,33,1,0,0,0,1,0,1,0,1
2279,55,0,0,1,0,1,1,0,0,1
5242,22,0,0,2,1,0,0,1,1,1
3302,21,1,0,0,1,0,1,0,1,1
1581,22,1,0,0,0,1,1,0,1,1
664,22,1,0,2,1,0,0,1,0,1
5099,34,1,12,11,1,0,0,1,1,0
1130,25,1,15,2,1,0,0,1,1,0
459,47,0,1,0,0,1,0,1,0,1
5977,26,0,1,1,0,1,0,1,0,1
4038,30,1,7,0,0,1,1,0,1,1
1620,27,0,4,33,1,0,0,1,1,0
2746,20,1,1,0,1,0,0,1,1,0
4074,28,1,1,1,0,1,0,1,1,1
4151,24,1,9,8,0,1,1,0,0,0
79,21,1,1,3,1,0,0,1,0,1
207,32,0,14,1,1,0,0,1,1,0
3949,26,0,0,1,1,0,0,1,1,1
391,23,0,6,0,1,0,0,1,1,1
5735,26,0,0,1,1,0,0,1,0,1
3983,23,0,3,6,0,1,0,1,1,1
3044,32,0,1,1,1,0,0,1,0,1
1682,42,0,1,1,1,0,0,1,1,1
3148,37,0,0,0,0,1,0,1,1,1
2793,27,1,6,34,1,0,0,1,1,0
2237,48,1,2,1,1,0,0,1,1,1
1854,63,0,0,0,0,1,0,1,0,1
3573,22,0,0,0,0,1,1,0,0,1
4106,39,0,0,1,0,1,0,1,1,1
2670,37,1,10,0,1,0,0,1,1,1
2803,24,0,2,0,1,0,1,0,0,0
5444,42,0,1,1,1,0,0,1,0,1
1317,21,0,0,1,0,1,0,1,1,1
482,27,1,5,64,0,1,0,1,1,1
5194,40,0,4,1,1,0,0,1,0,1
3288,33,1,14,0,1,0,0,1,1,0
5483,38,0,4,0,0,1,0,1,1,1
5065,20,0,0,0,1,0,0,1,0,1
3251,22,1,1,6,1,0,0,1,1,1
5335,30,0,0,0,1,0,0,1,0,1
5701,23,1,5,1,1,0,0,1,1,0
6156,28,0,1,0,1,0,0,1,1,1
2749,46,1,9,115,1,0,0,1,1,0
840,22,0,0,0,0,1,1,0,1,1
5897,36,1,2,46,0,1,0,1,1,0
3127,22,1,3,10,0,1,0,1,0,0
1860,30,1,0,1,0,1,1,0,0,1
635,39,0,10,40,0,1,0,1,1,0
4609,37,0,17,45,0,1,0,1,1,0
316,42,0,1,4,1,0,0,1,1,1
3397,45,0,11,0,1,0,0,1,1,1
641,47,1,19,30,1,0,1,0,1,0
2843,28,1,10,243,1,0,0,1,1,1
1715,25,0,1,0,1,0,1,0,1,1
3037,36,1,3,0,1,0,1,0,1,1
4810,45,1,0,1,1,0,0,1,0,1
1420,45,0,1,-1,1,0,0,1,0,1
4806,55,1,8,2,1,0,0,1,1,1
4960,24,1,10,0,1,0,0,1,1,0
6131,28,1,0,1,0,1,0,1,0,1
5794,28,1,1,0,1,0,0,1,1,1
3153,42,1,4,17,1,0,0,1,0,1
498,31,0,0,0,0,1,0,1,0,1
4994,40,1,0,4,1,0,0,1,1,0
661,35,0,4,2,1,0,1,0,1,1
1229,27,0,1,0,0,1,1,0,1,1
5633,51,0,1,0,1,0,0,1,1,1
1285,27,1,6,10,1,0,0,1,1,1
4348,30,1,3,5,0,1,0,1,1,1
4847,44,0,0,1,1,0,0,1,1,1
4353,32,0,2,0,1,0,0,1,0,1
798,24,0,2,1,1,0,0,1,1,1
33,34,1,21,33,1,0,0,1,1,0
844,51,0,17,0,0,1,0,1,1,1
609,21,0,0,1,0,1,0,1,0,1
4867,36,1,7,0,1,0,0,1,1,1
245,34,0,5,1,0,1,0,1,0,1
691,28,1,14,0,1,0,0,1,1,1
3597,29,1,1,13,1,0,1,0,0,1
1766,38,1,2,7,1,0,0,1,0,1
2484,25,0,2,181,1,0,1,0,0,0
4902,36,0,12,13,1,0,0,1,0,1
3250,42,1,10,0,0,1,0,1,1,1
654,27,1,1,0,1,0,0,1,0,1
1734,21,1,0,0,0,1,0,1,0,1
2665,67,1,0,24,1,0,0,1,0,1
2578,30,1,0,1,0,1,0,1,0,1
2731,24,0,0,1,1,0,0,1,1,0
4300,33,0,1,3,1,0,0,1,0,1
5625,25,1,6,0,1,0,0,1,1,1
1211,23,1,5,54,0,1,0,1,0,1
4347,30,1,2,0,0,1,0,1,0,1
4874,40,0,5,0,1,0,0,1,0,1
161,37,1,2,0,0,1,0,1,1,0
1572,24,1,11,0,1,0,0,1,0,0
5209,44,0,3,2,0,1,0,1,1,1
5287,34,1,16,1,1,0,0,1,1,0
347,22,0,0,1,1,0,0,1,0,1
763,52,1,1,3,1,0,0,1,0,1
4646,34,0,8,1,0,1,0,1,1,1
250,24,0,0,1,1,0,0,1,0,1
1120,58,0,4,1,1,0,1,0,1,1
4268,52,0,0,0,1,0,0,1,0,1
3284,31,1,4,2,1,0,0,1,1,1
986,28,1,9,1,1,0,0,1,1,0
4233,31,1,6,1,1,0,0,1,1,0
2645,23,0,0,2,1,0,0,1,1,1
3157,38,0,12,0,1,0,0,1,0,1
5014,63,0,0,0,1,0,0,1,0,1
2710,24,0,1,2,0,1,0,1,0,1
666,48,0,0,11,1,0,0,1,0,1
1711,25,0,0,1,1,0,0,1,1,1
2167,69,0,22,1,0,1,0,1,1,1
2449,66,0,0,1,1,0,0,1,0,1
2500,30,1,0,0,0,1,0,1,1,1
1465,57,0,0,1,1,0,0,1,1,1
3963,25,0,3,7,1,0,0,1,0,1
4035,37,1,6,1,1,0,0,1,0,1
2876,26,1,9,0,1,0,0,1,0,1
999,42,0,0,3,0,1,0,1,0,1
1653,22,0,0,0,1,0,0,1,1,1
6121,21,0,1,29,1,0,0,1,1,1
737,25,1,0,9,1,0,0,1,1,0
1122,22,0,1,0,0,1,1,0,0,1
3480,38,0,2,28,0,1,0,1,0,1
3827,25,0,1,0,1,0,0,1,1,1
3906,20,0,0,1,0,1,0,1,0,1
3694,40,0,0,1,1,0,0,1,1,1
3011,27,1,2,246,1,0,0,1,1,1
4766,34,0,15,1,1,0,0,1,0,1
4948,41,1,9,0,0,1,1,0,0,1
5474,24,0,0,1,1,0,0,1,1,1
3651,51,1,1,0,1,0,0,1,0,1
126,33,1,7,26,1,0,1,0,1,0
1137,34,0,2,1,0,1,0,1,0,1
1190,22,1,3,26,1,0,0,1,1,0
1569,24,0,0,0,0,1,0,1,1,1
3274,25,1,2,0,0,1,1,0,0,1
3180,23,0,0,1,1,0,0,1,1,1
433,28,0,2,1,0,1,0,1,0,1
83,54,0,0,0,0,1,1,0,0,1
3485,64,0,0,0,0,1,0,1,0,1
1148,19,1,2,14,1,0,0,1,1,0
4010,33,1,6,1,0,1,0,1,1,1
2916,24,1,1,1,1,0,0,1,1,1
5272,32,1,4,44,1,0,0,1,1,1
2580,38,0,1,0,1,0,0,1,0,1
4832,27,1,7,2,1,0,0,1,1,1
722,39,1,1,10,0,1,1,0,0,1
1043,34,1,2,23,0,1,0,1,1,1
1759,26,0,1,-1,1,0,0,1,1,0
2676,30,1,10,0,1,0,1,0,1,0
632,25,1,7,0,0,1,0,1,1,1
6093,47,1,3,5,0,1,0,1,0,1
5044,34,0,0,76,0,1,0,1,0,1
1359,31,1,5,11,1,0,0,1,1,1
2303,48,0,1,0,0,1,1,0,0,1
3698,52,0,1,0,1,0,0,1,1,1
890,32,1,2,5,0,1,0,1,0,1
3105,28,0,5,1,0,1,0,1,1,0
6074,24,0,0,0,0,1,0,1,0,1
267,56,0,0,1,0,1,0,1,0,1
1633,51,0,5,4,0,1,0,1,1,1
6120,26,1,3,0,0,1,0,1,0,1
1023,21,1,1,1,1,0,0,1,0,1
1193,21,1,1,1,0,1,1,0,1,1
5066,27,1,21,35,1,0,0,1,1,1
5573,30,1,15,-1,1,0,1,0,1,0
4198,23,0,1,2,1,0,0,1,1,0
136,39,0,1,3,0,1,0,1,0,1
1485,40,0,0,-1,1,0,1,0,1,1
467,26,0,3,1,1,0,0,1,1,1
2105,33,1,0,0,1,0,0,1,0,0
1081,30,1,1,2,1,0,0,1,0,1
4506,41,0,7,1,0,1,0,1,1,1
576,29,1,7,0,1,0,0,1,0,0
6110,29,1,14,0,1,0,0,1,0,0
917,26,0,0,0,1,0,0,1,0,1
602,50,1,18,248,1,0,0,1,1,0
5688,49,0,1,0,0,1,0,1,0,1
3063,44,0,5,6,1,0,0,1,0,1
4747,30,1,13,1,1,0,0,1,0,0
4771,37,0,3,241,1,0,0,1,0,0
3719,35,0,2,1,1,0,0,1,0,1
3297,53,0,0,4,0,1,0,1,0,1
2177,37,0,11,1,1,0,0,1,0,1
2414,30,0,4,54,0,1,0,1,1,0
2887,36,1,26,0,1,0,0,1,1,0
45,28,0,0,0,1,0,1,0,0,1
2779,58,1,10,1,1,0,0,1,1,1
4297,24,1,7,0,1,0,0,1,1,1
540,22,0,0,16,1,0,0,1,0,0
6134,27,0,1,16,0,1,0,1,1,1
66,22,1,1,16,0,1,0,1,1,1
1655,30,0,1,1,0,1,0,1,1,1
4517,42,0,1,-1,0,1,0,1,0,1
405,56,0,0,0,1,0,0,1,0,1
4311,20,1,0,1,1,0,0,1,0,1
5404,24,0,1,0,0,1,1,0,0,1
274,21,0,3,22,1,0,0,1,0,1
2707,30,0,4,1,1,0,1,0,1,1
2169,30,1,9,196,1,0,0,1,1,0
5603,44,1,0,0,1,0,1,0,0,1
4472,33,0,0,0,0,1,0,1,0,1
866,24,0,3,1,0,1,0,1,0,1
2306,31,0,0,1,1,0,0,1,0,1
2565,52,1,0,0,0,1,0,1,1,1
3926,45,1,12,3,0,1,0,1,1,0
1639,22,0,0,3,1,0,0,1,0,1
4174,23,0,2,1,1,0,0,1,0,1
5394,27,1,4,0,1,0,0,1,1,1
5618,22,1,0,5,1,0,0,1,1,1
114,29,1,10,7,1,0,1,0,0,1
3985,40,0,0,19,1,0,0,1,0,1
5255,31,1,1,36,1,0,0,1,0,1
1340,45,0,1,0,0,1,1,0,0,1
5781,67,0,0,42,0,1,0,1,0,1
679,36,0,1,0,0,1,1,0,1,1
1087,26,1,5,6,1,0,1,0,1,0
1817,25,1,5,0,0,1,0,1,0,1
5330,39,0,1,0,1,0,0,1,1,0
3170,32,1,17,0,1,0,0,1,1,0
5254,20,0,4,0,1,0,0,1,0,0
2522,59,0,1,1,1,0,0,1,1,1
3542,40,1,5,55,1,0,0,1,1,0
762,27,1,0,27,1,0,0,1,0,0
5486,38,1,0,1,1,0,0,1,1,1
2573,27,1,7,4,1,0,0,1,1,0
3050,24,1,1,1,1,0,0,1,1,1
5729,21,1,0,0,1,0,0,1,0,0
5076,22,1,1,0,1,0,0,1,1,1
3929,28,0,0,0,1,0,0,1,1,1
474,38,0,0,9,1,0,0,1,1,1
5073,36,0,0,0,0,1,0,1,0,1
4971,33,1,9,14,0,1,0,1,1,1
3364,30,0,0,0,1,0,0,1,0,1
6030,45,0,4,3,0,1,0,1,1,1
787,63,0,3,220,0,1,0,1,1,0
5858,30,1,1,1,0,1,0,1,0,1
